cluster_rank,cluster_id,article_score,product,outlet,domain,title,url,url_strong_tags,url_weak_tags,learned_scores_json,learned_hits_json,reasons
9,C006,9.2,biz,Ex-Ante,ex-ante.cl,Quién está detrás de la empresa española que inauguró en Antofagasta la planta de baterías más grande de América,https://www.ex-ante.cl/quien-esta-detras-de-la-empresa-espanola-que-inauguro-en-antofagasta-la-planta-de-baterias-mas-grande-de-america,,,"{""sector:mineria_energia"": 30.8107, ""source:normal_scrape"": 28.905, ""sector:infraestructura_concesiones"": 28.4275, ""product:nacional"": 27.8091, ""sector:justicia_seguridad"": 27.6671, ""sector:salud_educacion_social"": 27.3843, ""sector:ma_distress"": 26.7239, ""sector:empresas_finanzas"": 26.1689}","{""sector:mineria_energia"": [""energia"", ""proyecto"", ""infraestructura"", ""inversion"", ""presidente"", ""kast"", ""ejecutivo"", ""autoridades"", ""ministerio"", ""presidente ejecutivo"", ""permisos"", ""presidente kast""], ""source:normal_scrape"": [""kast"", ""proyecto"", ""autoridades"", ""presidente"", ""ministerio"", ""infraestructura"", ""ejecutivo"", ""inversion"", ""energia"", ""presidente kast"", ""US"", ""Cuenta Pública""], ""sector:infraestructura_concesiones"": [""infraestructura"", ""proyecto"", ""inversion"", ""ejecutivo"", ""ministerio"", ""autoridades"", ""presidente"", ""kast"", ""energia"", ""presidente kast"", ""permisos"", ""US""], ""product:nacional"": [""kast"", ""ejecutivo"", ""presidente"", ""proyecto"", ""infraestructura"", ""presidente kast"", ""ministerio"", ""inversion"", ""autoridades"", ""energia"", ""US"", ""Chile. Su""], ""sector:justicia_seguridad"": [""ejecutivo"", ""kast"", ""proyecto"", ""ministerio"", ""infraestructura"", ""presidente"", ""autoridades"", ""energia"", ""inversion"", ""presidente kast"", ""US"", ""Chile. Su""], ""sector:salud_educacion_social"": [""ejecutivo"", ""proyecto"", ""kast"", ""infraestructura"", ""ministerio"", ""autoridades"", ""presidente"", ""inversion"", ""energia"", ""US"", ""Chile. Su"", ""Cuenta Pública""], ""sector:ma_distress"": [""ejecutivo"", ""inversion"", ""presidente"", ""proyecto"", ""infraestructura"", ""ministerio"", ""kast"", ""autoridades"", ""energia"", ""presidente kast"", ""US"", ""Chile. Su""], ""sector:empresas_finanzas"": [""ejecutivo"", ""proyecto"", ""inversion"", ""presidente"", ""kast"", ""autoridades"", ""infraestructura"", ""ministerio"", ""energia"", ""US"", ""Chile. Su"", ""Las Condes""]}","flash_clean_pool; learned:sector:mineria_energia,source:normal_scrape,sector:infraestructura_concesiones; source_weight:2.2"
9,C006,9.2,regiones,Ex-Ante,ex-ante.cl,Quién está detrás de la empresa española que inauguró en Antofagasta la planta de baterías más grande de América,https://www.ex-ante.cl/quien-esta-detras-de-la-empresa-espanola-que-inauguro-en-antofagasta-la-planta-de-baterias-mas-grande-de-america,,,"{""sector:mineria_energia"": 30.8107, ""source:normal_scrape"": 28.905, ""sector:infraestructura_concesiones"": 28.4275, ""product:nacional"": 27.8091, ""sector:justicia_seguridad"": 27.6671, ""sector:salud_educacion_social"": 27.3843, ""sector:ma_distress"": 26.7239, ""sector:empresas_finanzas"": 26.1689}","{""sector:mineria_energia"": [""energia"", ""proyecto"", ""infraestructura"", ""inversion"", ""presidente"", ""kast"", ""ejecutivo"", ""autoridades"", ""ministerio"", ""presidente ejecutivo"", ""permisos"", ""presidente kast""], ""source:normal_scrape"": [""kast"", ""proyecto"", ""autoridades"", ""presidente"", ""ministerio"", ""infraestructura"", ""ejecutivo"", ""inversion"", ""energia"", ""presidente kast"", ""US"", ""Cuenta Pública""], ""sector:infraestructura_concesiones"": [""infraestructura"", ""proyecto"", ""inversion"", ""ejecutivo"", ""ministerio"", ""autoridades"", ""presidente"", ""kast"", ""energia"", ""presidente kast"", ""permisos"", ""US""], ""product:nacional"": [""kast"", ""ejecutivo"", ""presidente"", ""proyecto"", ""infraestructura"", ""presidente kast"", ""ministerio"", ""inversion"", ""autoridades"", ""energia"", ""US"", ""Chile. Su""], ""sector:justicia_seguridad"": [""ejecutivo"", ""kast"", ""proyecto"", ""ministerio"", ""infraestructura"", ""presidente"", ""autoridades"", ""energia"", ""inversion"", ""presidente kast"", ""US"", ""Chile. Su""], ""sector:salud_educacion_social"": [""ejecutivo"", ""proyecto"", ""kast"", ""infraestructura"", ""ministerio"", ""autoridades"", ""presidente"", ""inversion"", ""energia"", ""US"", ""Chile. Su"", ""Cuenta Pública""], ""sector:ma_distress"": [""ejecutivo"", ""inversion"", ""presidente"", ""proyecto"", ""infraestructura"", ""ministerio"", ""kast"", ""autoridades"", ""energia"", ""presidente kast"", ""US"", ""Chile. Su""], ""sector:empresas_finanzas"": [""ejecutivo"", ""proyecto"", ""inversion"", ""presidente"", ""kast"", ""autoridades"", ""infraestructura"", ""ministerio"", ""energia"", ""US"", ""Chile. Su"", ""Las Condes""]}","flash_clean_pool; learned:sector:mineria_energia,source:normal_scrape,sector:infraestructura_concesiones; source_weight:2.2"
10,C008,9.2,nacional,Ex-Ante,ex-ante.cl,"Los hitos que marcarán el IPoM de junio: anticipan menor crecimiento, cautela con la TPM y un corredor de tasas más neutral",https://www.ex-ante.cl/los-hitos-que-marcaran-el-ipom-de-junio-anticipan-menor-crecimiento-cautela-con-la-tpm-y-un-corredor-de-tasas-mas-neutral,,,"{""source:normal_scrape"": 25.5508, ""product:nacional"": 24.7964, ""sector:justicia_seguridad"": 24.303, ""sector:salud_educacion_social"": 24.1246, ""sector:mineria_energia"": 24.041, ""sector:economia_macro"": 23.7946, ""sector:ma_distress"": 23.4092, ""sector:infraestructura_concesiones"": 23.2133}","{""source:normal_scrape"": [""kast"", ""proyecto"", ""economia"", ""autoridades"", ""presidente"", ""ministerio"", ""presidente kast"", ""Uno de los"", ""US"", ""Cuenta Pública"", ""Presidente Kast"", ""Chile. Su""], ""product:nacional"": [""economia"", ""kast"", ""presidente"", ""proyecto"", ""presidente kast"", ""ministerio"", ""autoridades"", ""US"", ""Chile. Su"", ""Presidente Kast"", ""Cuenta Pública"", ""Las Condes""], ""sector:justicia_seguridad"": [""kast"", ""proyecto"", ""ministerio"", ""presidente"", ""autoridades"", ""economia"", ""presidente kast"", ""US"", ""Chile. Su"", ""Cuenta Pública"", ""Uno de los"", ""Las Condes""], ""sector:salud_educacion_social"": [""proyecto"", ""kast"", ""economia"", ""ministerio"", ""autoridades"", ""presidente"", ""US"", ""Uno de los"", ""Chile. Su"", ""Cuenta Pública"", ""Universidad Católica"", ""Las Condes""], ""sector:mineria_energia"": [""proyecto"", ""economia"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""permisos"", ""presidente kast"", ""US"", ""Uno de los"", ""Presidente Kast"", ""Cuenta Pública""], ""sector:economia_macro"": [""economia"", ""proyecto"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""economia chilena"", ""US"", ""Uno de los"", ""Banco Central"", ""Cuenta Pública"", ""Presidente Kast""], ""sector:ma_distress"": [""presidente"", ""proyecto"", ""ministerio"", ""kast"", ""economia"", ""autoridades"", ""presidente kast"", ""US"", ""Chile. Su"", ""Banco"", ""Uno de los"", ""Las Condes""], ""sector:infraestructura_concesiones"": [""proyecto"", ""economia"", ""ministerio"", ""autoridades"", ""presidente"", ""kast"", ""presidente kast"", ""permisos"", ""US"", ""Chile. Su"", ""Uno de los"", ""Cuenta Pública""]}","flash_clean_pool; learned:source:normal_scrape,product:nacional,sector:justicia_seguridad; source_weight:2.2"
10,C008,9.2,biz,Ex-Ante,ex-ante.cl,"Los hitos que marcarán el IPoM de junio: anticipan menor crecimiento, cautela con la TPM y un corredor de tasas más neutral",https://www.ex-ante.cl/los-hitos-que-marcaran-el-ipom-de-junio-anticipan-menor-crecimiento-cautela-con-la-tpm-y-un-corredor-de-tasas-mas-neutral,,,"{""source:normal_scrape"": 25.5508, ""product:nacional"": 24.7964, ""sector:justicia_seguridad"": 24.303, ""sector:salud_educacion_social"": 24.1246, ""sector:mineria_energia"": 24.041, ""sector:economia_macro"": 23.7946, ""sector:ma_distress"": 23.4092, ""sector:infraestructura_concesiones"": 23.2133}","{""source:normal_scrape"": [""kast"", ""proyecto"", ""economia"", ""autoridades"", ""presidente"", ""ministerio"", ""presidente kast"", ""Uno de los"", ""US"", ""Cuenta Pública"", ""Presidente Kast"", ""Chile. Su""], ""product:nacional"": [""economia"", ""kast"", ""presidente"", ""proyecto"", ""presidente kast"", ""ministerio"", ""autoridades"", ""US"", ""Chile. Su"", ""Presidente Kast"", ""Cuenta Pública"", ""Las Condes""], ""sector:justicia_seguridad"": [""kast"", ""proyecto"", ""ministerio"", ""presidente"", ""autoridades"", ""economia"", ""presidente kast"", ""US"", ""Chile. Su"", ""Cuenta Pública"", ""Uno de los"", ""Las Condes""], ""sector:salud_educacion_social"": [""proyecto"", ""kast"", ""economia"", ""ministerio"", ""autoridades"", ""presidente"", ""US"", ""Uno de los"", ""Chile. Su"", ""Cuenta Pública"", ""Universidad Católica"", ""Las Condes""], ""sector:mineria_energia"": [""proyecto"", ""economia"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""permisos"", ""presidente kast"", ""US"", ""Uno de los"", ""Presidente Kast"", ""Cuenta Pública""], ""sector:economia_macro"": [""economia"", ""proyecto"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""economia chilena"", ""US"", ""Uno de los"", ""Banco Central"", ""Cuenta Pública"", ""Presidente Kast""], ""sector:ma_distress"": [""presidente"", ""proyecto"", ""ministerio"", ""kast"", ""economia"", ""autoridades"", ""presidente kast"", ""US"", ""Chile. Su"", ""Banco"", ""Uno de los"", ""Las Condes""], ""sector:infraestructura_concesiones"": [""proyecto"", ""economia"", ""ministerio"", ""autoridades"", ""presidente"", ""kast"", ""presidente kast"", ""permisos"", ""US"", ""Chile. Su"", ""Uno de los"", ""Cuenta Pública""]}","flash_clean_pool; learned:source:normal_scrape,product:nacional,sector:justicia_seguridad; source_weight:2.2"
11,C009,9.2,biz,Ex-Ante,ex-ante.cl,Bermuda: Cómo es la apuesta del nuevo restaurante con simuladores virtuales de golf en Las Condes,https://www.ex-ante.cl/bermuda-como-es-la-apuesta-del-nuevo-restaurante-con-simuladores-virtuales-de-golf-en-las-condes,,,"{""source:normal_scrape"": 25.7225, ""sector:justicia_seguridad"": 24.4702, ""sector:salud_educacion_social"": 24.0607, ""sector:mineria_energia"": 24.001, ""sector:ma_distress"": 23.7759, ""sector:infraestructura_concesiones"": 23.262, ""product:nacional"": 23.1877, ""sector:empresas_finanzas"": 23.0329}","{""source:normal_scrape"": [""kast"", ""proyecto"", ""autoridades"", ""presidente"", ""ministerio"", ""presidente kast"", ""Entre los"", ""Estados Unidos"", ""US"", ""Cuenta Pública"", ""Presidente Kast"", ""Chile. Su""], ""sector:justicia_seguridad"": [""kast"", ""proyecto"", ""ministerio"", ""presidente"", ""autoridades"", ""presidente kast"", ""US"", ""Chile. Su"", ""Cuenta Pública"", ""Estados Unidos"", ""Entre los"", ""Las Condes""], ""sector:salud_educacion_social"": [""proyecto"", ""kast"", ""ministerio"", ""autoridades"", ""presidente"", ""US"", ""Chile. Su"", ""Cuenta Pública"", ""Universidad Católica"", ""Entre los"", ""Estados Unidos"", ""Las Condes""], ""sector:mineria_energia"": [""proyecto"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""permisos"", ""presidente kast"", ""US"", ""Estados Unidos"", ""Entre los"", ""Presidente Kast"", ""Cuenta Pública""], ""sector:ma_distress"": [""presidente"", ""proyecto"", ""ministerio"", ""kast"", ""autoridades"", ""presidente kast"", ""US"", ""Chile. Su"", ""Estados Unidos"", ""Entre los"", ""Banco"", ""Las Condes""], ""sector:infraestructura_concesiones"": [""proyecto"", ""ministerio"", ""autoridades"", ""presidente"", ""kast"", ""presidente kast"", ""permisos"", ""US"", ""Chile. Su"", ""Entre los"", ""Estados Unidos"", ""Cuenta Pública""], ""product:nacional"": [""kast"", ""presidente"", ""proyecto"", ""presidente kast"", ""ministerio"", ""autoridades"", ""US"", ""Chile. Su"", ""Estados Unidos"", ""Presidente Kast"", ""Cuenta Pública"", ""Las Condes""], ""sector:empresas_finanzas"": [""proyecto"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""US"", ""Estados Unidos"", ""Entre los"", ""Chile. Su"", ""Las Condes"", ""Banco Central"", ""Banco""]}","flash_clean_pool; learned:source:normal_scrape,sector:justicia_seguridad,sector:salud_educacion_social; source_weight:2.2"
11,C009,9.2,regiones,Ex-Ante,ex-ante.cl,Bermuda: Cómo es la apuesta del nuevo restaurante con simuladores virtuales de golf en Las Condes,https://www.ex-ante.cl/bermuda-como-es-la-apuesta-del-nuevo-restaurante-con-simuladores-virtuales-de-golf-en-las-condes,,,"{""source:normal_scrape"": 25.7225, ""sector:justicia_seguridad"": 24.4702, ""sector:salud_educacion_social"": 24.0607, ""sector:mineria_energia"": 24.001, ""sector:ma_distress"": 23.7759, ""sector:infraestructura_concesiones"": 23.262, ""product:nacional"": 23.1877, ""sector:empresas_finanzas"": 23.0329}","{""source:normal_scrape"": [""kast"", ""proyecto"", ""autoridades"", ""presidente"", ""ministerio"", ""presidente kast"", ""Entre los"", ""Estados Unidos"", ""US"", ""Cuenta Pública"", ""Presidente Kast"", ""Chile. Su""], ""sector:justicia_seguridad"": [""kast"", ""proyecto"", ""ministerio"", ""presidente"", ""autoridades"", ""presidente kast"", ""US"", ""Chile. Su"", ""Cuenta Pública"", ""Estados Unidos"", ""Entre los"", ""Las Condes""], ""sector:salud_educacion_social"": [""proyecto"", ""kast"", ""ministerio"", ""autoridades"", ""presidente"", ""US"", ""Chile. Su"", ""Cuenta Pública"", ""Universidad Católica"", ""Entre los"", ""Estados Unidos"", ""Las Condes""], ""sector:mineria_energia"": [""proyecto"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""permisos"", ""presidente kast"", ""US"", ""Estados Unidos"", ""Entre los"", ""Presidente Kast"", ""Cuenta Pública""], ""sector:ma_distress"": [""presidente"", ""proyecto"", ""ministerio"", ""kast"", ""autoridades"", ""presidente kast"", ""US"", ""Chile. Su"", ""Estados Unidos"", ""Entre los"", ""Banco"", ""Las Condes""], ""sector:infraestructura_concesiones"": [""proyecto"", ""ministerio"", ""autoridades"", ""presidente"", ""kast"", ""presidente kast"", ""permisos"", ""US"", ""Chile. Su"", ""Entre los"", ""Estados Unidos"", ""Cuenta Pública""], ""product:nacional"": [""kast"", ""presidente"", ""proyecto"", ""presidente kast"", ""ministerio"", ""autoridades"", ""US"", ""Chile. Su"", ""Estados Unidos"", ""Presidente Kast"", ""Cuenta Pública"", ""Las Condes""], ""sector:empresas_finanzas"": [""proyecto"", ""presidente"", ""kast"", ""autoridades"", ""ministerio"", ""US"", ""Estados Unidos"", ""Entre los"", ""Chile. Su"", ""Las Condes"", ""Banco Central"", ""Banco""]}","flash_clean_pool; learned:source:normal_scrape,sector:justicia_seguridad,sector:salud_educacion_social; source_weight:2.2"
12,C013,9.2,nacional,Ex-Ante,ex-ante.cl,La revancha de la minería: el nuevo ciclo de inversiones por más de US$17.000 millones que toma fuerza en Chile,https://www.ex-ante.cl/la-revancha-de-la-mineria-el-nuevo-ciclo-de-inversiones-por-mas-de-us17-000-millones-que-toma-fuerza-en-chile,,,"{""sector:mineria_energia"": 49.2779, ""sector:politica_estado"": 48.5986, ""sector:medioambiente_permisos"": 47.7827, ""source:normal_scrape"": 43.6802, ""sector:laboral_gobernanza"": 43.0132, ""sector:economia_macro"": 42.5773, ""sector:empresas_finanzas"": 42.1921, ""sector:justicia_seguridad"": 41.7641}","{""sector:mineria_energia"": [""mineria"", ""energia"", ""codelco"", ""cobre"", ""proyecto"", ""economia"", ""infraestructura"", ""inversion"", ""ambiental"", ""litio"", ""reforma"", ""ejecutivo""], ""sector:politica_estado"": [""gobierno"", ""ley"", ""proyecto"", ""inversion"", ""autoridades"", ""economia"", ""reforma"", ""comision"", ""ejecutivo"", ""infraestructura"", ""moneda"", ""codelco""], ""sector:medioambiente_permisos"": [""ambiental"", ""proyecto"", ""evaluacion ambiental"", ""reforma"", ""inversion"", ""ley"", ""gobierno"", ""permisos"", ""energia"", ""economia"", ""autoridades"", ""mineria""], ""source:normal_scrape"": [""gobierno"", ""proyecto"", ""economia"", ""autoridades"", ""ley"", ""infraestructura"", ""mineria"", ""ejecutivo"", ""codelco"", ""inversion"", ""energia"", ""ambiental""], ""sector:laboral_gobernanza"": [""ejecutivo"", ""inversion"", ""comision"", ""mineria"", ""proyecto"", ""infraestructura"", ""gobierno"", ""codelco"", ""autoridades"", ""economia"", ""ley"", ""energia""], ""sector:economia_macro"": [""economia"", ""gobierno"", ""inversion"", ""proyecto"", ""mineria"", ""ley"", ""comision"", ""ejecutivo"", ""infraestructura"", ""autoridades"", ""energia"", ""reforma""], ""sector:empresas_finanzas"": [""ejecutivo"", ""proyecto"", ""inversion"", ""comision"", ""gobierno"", ""ley"", ""economia"", ""autoridades"", ""mineria"", ""infraestructura"", ""ambiental"", ""codelco""], ""sector:justicia_seguridad"": [""ejecutivo"", ""ley"", ""proyecto"", ""contraloria"", ""infraestructura"", ""gobierno"", ""autoridades"", ""economia"", ""codelco"", ""reforma"", ""mineria"", ""ambiental""]}","flash_clean_pool; learned:sector:mineria_energia,sector:politica_estado,sector:medioambiente_permisos; source_weight:2.2"
12,C013,9.2,biz,Ex-Ante,ex-ante.cl,La revancha de la minería: el nuevo ciclo de inversiones por más de US$17.000 millones que toma fuerza en Chile,https://www.ex-ante.cl/la-revancha-de-la-mineria-el-nuevo-ciclo-de-inversiones-por-mas-de-us17-000-millones-que-toma-fuerza-en-chile,,,"{""sector:mineria_energia"": 49.2779, ""sector:politica_estado"": 48.5986, ""sector:medioambiente_permisos"": 47.7827, ""source:normal_scrape"": 43.6802, ""sector:laboral_gobernanza"": 43.0132, ""sector:economia_macro"": 42.5773, ""sector:empresas_finanzas"": 42.1921, ""sector:justicia_seguridad"": 41.7641}","{""sector:mineria_energia"": [""mineria"", ""energia"", ""codelco"", ""cobre"", ""proyecto"", ""economia"", ""infraestructura"", ""inversion"", ""ambiental"", ""litio"", ""reforma"", ""ejecutivo""], ""sector:politica_estado"": [""gobierno"", ""ley"", ""proyecto"", ""inversion"", ""autoridades"", ""economia"", ""reforma"", ""comision"", ""ejecutivo"", ""infraestructura"", ""moneda"", ""codelco""], ""sector:medioambiente_permisos"": [""ambiental"", ""proyecto"", ""evaluacion ambiental"", ""reforma"", ""inversion"", ""ley"", ""gobierno"", ""permisos"", ""energia"", ""economia"", ""autoridades"", ""mineria""], ""source:normal_scrape"": [""gobierno"", ""proyecto"", ""economia"", ""autoridades"", ""ley"", ""infraestructura"", ""mineria"", ""ejecutivo"", ""codelco"", ""inversion"", ""energia"", ""ambiental""], ""sector:laboral_gobernanza"": [""ejecutivo"", ""inversion"", ""comision"", ""mineria"", ""proyecto"", ""infraestructura"", ""gobierno"", ""codelco"", ""autoridades"", ""economia"", ""ley"", ""energia""], ""sector:economia_macro"": [""economia"", ""gobierno"", ""inversion"", ""proyecto"", ""mineria"", ""ley"", ""comision"", ""ejecutivo"", ""infraestructura"", ""autoridades"", ""energia"", ""reforma""], ""sector:empresas_finanzas"": [""ejecutivo"", ""proyecto"", ""inversion"", ""comision"", ""gobierno"", ""ley"", ""economia"", ""autoridades"", ""mineria"", ""infraestructura"", ""ambiental"", ""codelco""], ""sector:justicia_seguridad"": [""ejecutivo"", ""ley"", ""proyecto"", ""contraloria"", ""infraestructura"", ""gobierno"", ""autoridades"", ""economia"", ""codelco"", ""reforma"", ""mineria"", ""ambiental""]}","flash_clean_pool; learned:sector:mineria_energia,sector:politica_estado,sector:medioambiente_permisos; source_weight:2.2"
13,C038,7.45,nacional,Elmorrocotudo,elmorrocotudo.cl,Opinión: Cada gota cuenta: expertos destacan el valor de la donación voluntaria de sangre,https://www.elmorrocotudo.cl/noticia/salud/opinion-cada-gota-cuenta-expertos-destacan-el-valor-de-la-donacion-voluntaria-de-sangr,salud,,"{""noise:deportes"": 5.7912, ""product:regiones"": 5.625, ""noise:opinion"": 5.6138, ""sector:medioambiente_permisos"": 5.0192, ""region:Valparaíso"": 4.4413, ""region:Atacama"": 4.4018, ""product:biz"": 4.3115, ""region:Maule"": 4.1683}","{""noise:deportes"": [""salud"", ""seguridad"", ""salud oms"", ""OMS""], ""product:regiones"": [""salud"", ""seguridad"", ""Corresponsal Mi Voz""], ""noise:opinion"": [""salud"", ""seguridad"", ""OPINIÓN"", ""Corresponsal Mi Voz""], ""sector:medioambiente_permisos"": [""seguridad"", ""salud"", ""DIA""], ""region:Valparaíso"": [""salud"", ""seguridad"", ""De los""], ""region:Atacama"": [""salud"", ""seguridad"", ""De los""], ""product:biz"": [""seguridad"", ""salud"", ""DIA""], ""region:Maule"": [""salud"", ""seguridad"", ""De los""]}","flash_clean_pool; url_section:salud->salud; learned:noise:deportes,product:regiones,noise:opinion; opinion_penalty:opinion,opinión"
13,C038,6.3,nacional,Elvacanudo,elvacanudo.cl,Opinión: Cada gota cuenta: expertos destacan el valor de la donación voluntaria de sangre,https://www.elvacanudo.cl/noticia/bancos-de-sangre/opinion-cada-gota-cuenta-expertos-destacan-el-valor-de-la-donacion-voluntar,,,"{""noise:deportes"": 5.7912, ""product:regiones"": 5.625, ""noise:opinion"": 5.6138, ""sector:medioambiente_permisos"": 5.0192, ""region:Valparaíso"": 4.4413, ""region:Atacama"": 4.4018, ""product:biz"": 4.3115, ""region:Maule"": 4.1683}","{""noise:deportes"": [""salud"", ""seguridad"", ""salud oms"", ""OMS""], ""product:regiones"": [""salud"", ""seguridad"", ""Corresponsal Mi Voz""], ""noise:opinion"": [""salud"", ""seguridad"", ""OPINIÓN"", ""Corresponsal Mi Voz""], ""sector:medioambiente_permisos"": [""seguridad"", ""salud"", ""DIA""], ""region:Valparaíso"": [""salud"", ""seguridad"", ""De los""], ""region:Atacama"": [""salud"", ""seguridad"", ""De los""], ""product:biz"": [""seguridad"", ""salud"", ""DIA""], ""region:Maule"": [""salud"", ""seguridad"", ""De los""]}","flash_clean_pool; learned:noise:deportes,product:regiones,noise:opinion; opinion_penalty:opinion,opinión"
13,C038,6.3,nacional,Elboyaldia,elboyaldia.cl,Opinión: Cada gota cuenta: expertos destacan el valor de la donación voluntaria de sangre,https://www.elboyaldia.cl/noticia/bancos-de-sangre/opinion-cada-gota-cuenta-expertos-destacan-el-valor-de-la-donacion-voluntar,,,"{""noise:deportes"": 5.7912, ""product:regiones"": 5.625, ""noise:opinion"": 5.6138, ""sector:medioambiente_permisos"": 5.0192, ""region:Valparaíso"": 4.4413, ""region:Atacama"": 4.4018, ""product:biz"": 4.3115, ""region:Maule"": 4.1683}","{""noise:deportes"": [""salud"", ""seguridad"", ""salud oms"", ""OMS""], ""product:regiones"": [""salud"", ""seguridad"", ""Corresponsal Mi Voz""], ""noise:opinion"": [""salud"", ""seguridad"", ""OPINIÓN"", ""Corresponsal Mi Voz""], ""sector:medioambiente_permisos"": [""seguridad"", ""salud"", ""DIA""], ""region:Valparaíso"": [""salud"", ""seguridad"", ""De los""], ""region:Atacama"": [""salud"", ""seguridad"", ""De los""], ""product:biz"": [""seguridad"", ""salud"", ""DIA""], ""region:Maule"": [""salud"", ""seguridad"", ""De los""]}","flash_clean_pool; learned:noise:deportes,product:regiones,noise:opinion; opinion_penalty:opinion,opinión"
13,C038,6.3,nacional,Elnortero,elnortero.cl,Opinión: Cada gota cuenta: expertos destacan el valor de la donación voluntaria de sangre,https://www.elnortero.cl/noticia/bancos-de-sangre/opinion-cada-gota-cuenta-expertos-destacan-el-valor-de-la-donacion-voluntar,,,"{""noise:deportes"": 5.7912, ""product:regiones"": 5.625, ""noise:opinion"": 5.6138, ""sector:medioambiente_permisos"": 5.0192, ""region:Valparaíso"": 4.4413, ""region:Atacama"": 4.4018, ""product:biz"": 4.3115, ""region:Maule"": 4.1683}","{""noise:deportes"": [""salud"", ""seguridad"", ""salud oms"", ""OMS""], ""product:regiones"": [""salud"", ""seguridad"", ""Corresponsal Mi Voz""], ""noise:opinion"": [""salud"", ""seguridad"", ""OPINIÓN"", ""Corresponsal Mi Voz""], ""sector:medioambiente_permisos"": [""seguridad"", ""salud"", ""DIA""], ""region:Valparaíso"": [""salud"", ""seguridad"", ""De los""], ""region:Atacama"": [""salud"", ""seguridad"", ""De los""], ""product:biz"": [""seguridad"", ""salud"", ""DIA""], ""region:Maule"": [""salud"", ""seguridad"", ""De los""]}","flash_clean_pool; learned:noise:deportes,product:regiones,noise:opinion; opinion_penalty:opinion,opinión"
13,C038,6.3,nacional,Elobservatodo,elobservatodo.cl,Opinión: Cada gota cuenta: expertos destacan el valor de la donación voluntaria de sangre,https://www.elobservatodo.cl/noticia/bancos-de-sangre/opinion-cada-gota-cuenta-expertos-destacan-el-valor-de-la-donacion-voluntar,,,"{""noise:deportes"": 5.7912, ""product:regiones"": 5.625, ""noise:opinion"": 5.6138, ""sector:medioambiente_permisos"": 5.0192, ""region:Valparaíso"": 4.4413, ""region:Atacama"": 4.4018, ""product:biz"": 4.3115, ""region:Maule"": 4.1683}","{""noise:deportes"": [""salud"", ""seguridad"", ""salud oms"", ""OMS""], ""product:regiones"": [""salud"", ""seguridad"", ""Corresponsal Mi Voz""], ""noise:opinion"": [""salud"", ""seguridad"", ""OPINIÓN"", ""Corresponsal Mi Voz""], ""sector:medioambiente_permisos"": [""seguridad"", ""salud"", ""DIA""], ""region:Valparaíso"": [""salud"", ""seguridad"", ""De los""], ""region:Atacama"": [""salud"", ""seguridad"", ""De los""], ""product:biz"": [""seguridad"", ""salud"", ""DIA""], ""region:Maule"": [""salud"", ""seguridad"", ""De los""]}","flash_clean_pool; learned:noise:deportes,product:regiones,noise:opinion; opinion_penalty:opinion,opinión"
14,C001,9.3,nacional,Ciper,ciperchile.cl,La espada de Damocles en salud,https://www.ciperchile.cl/2026/06/14/la-espada-de-damocles-en-salud,,,"{""product:nacional"": 11.7108, ""noise:opinion"": 10.7333, ""product:biz"": 10.2296, ""sector:medioambiente_permisos"": 9.8844, ""source:normal_scrape"": 9.5588, ""sector:politica_estado"": 9.2386, ""sector:empresas_finanzas"": 9.218, ""product:regiones"": 9.1857}","{""product:nacional"": [""seguridad"", ""salud"", ""financiamiento"", ""autoridades"", ""Señor Director"", ""CIPER"", ""En los""], ""noise:opinion"": [""salud"", ""seguridad"", ""financiamiento"", ""autoridades"", ""OPINIÓN"", ""En los"", ""CIPER"", ""COLUMNA""], ""product:biz"": [""seguridad"", ""autoridades"", ""financiamiento"", ""salud"", ""Para los"", ""DIA"", ""En los""], ""sector:medioambiente_permisos"": [""autoridades"", ""seguridad"", ""salud"", ""financiamiento"", ""DIA"", ""En los""], ""source:normal_scrape"": [""seguridad"", ""salud"", ""autoridades"", ""financiamiento"", ""En los""], ""sector:politica_estado"": [""autoridades"", ""seguridad"", ""salud"", ""financiamiento"", ""En los""], ""sector:empresas_finanzas"": [""financiamiento"", ""seguridad"", ""autoridades"", ""salud"", ""En los""], ""product:regiones"": [""salud"", ""autoridades"", ""seguridad"", ""financiamiento"", ""En los""]}","flash_clean_pool; learned:product:nacional,noise:opinion,product:biz; source_weight:2.3"
