run_date,product,source_scope,outlet,title,url,main_topic,briefing_relevance,quality,noise_type,reason
2026-06-13,regiones,reg,Miradiols,"Fujimori gana con el 50,012%: Culmina el conteo de votos de la segunda vuelta en Perú",https://www.miradiols.cl/2026/06/13/fujimori-gana-con-el-50012-culmina-el-conteo-de-votos-de-la-segunda-vuelta-en-peru,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Miradiols,17 cm de nieve se registraron en la cordillera del Elqui esta semana,https://www.miradiols.cl/2026/06/13/17-cm-de-nieve-se-registraron-en-la-cordillera-del-elqui-esta-semana,general_informativo,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Miradiols,Denuncias Ciudadanas,https://www.miradiols.cl/category/denuncias-ciudadanas,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elmartutino,Irán enfría expectativas y posterga firma de acuerdo con Estados Unidos en medio de tensas negociaciones,https://www.elmartutino.cl/noticia/politica/iran-enfria-expectativas-y-posterga-firma-de-acuerdo-con-estados-unidos-en-medio-de,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elmartutino,Regiones Más Fuertes: autoridades regionales presentarán agenda de autonomía al Presidente Kast,https://www.elmartutino.cl/noticia/politica/regiones-mas-fuertes-autoridades-regionales-presentaran-agenda-de-autonomia-al-pres,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elmartutino,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elmartutino.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elmartutino,"Columna:""Modernizar la Alta Dirección Pública también implica hacer atractivo el servicio público""",https://www.elmartutino.cl/noticia/alta-direccion-publica/columnamodernizar-la-alta-direccion-publica-tambien-implica-hacer-atr,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Lavozdemaipu,Quiroz vs. Boric: la pelea por el CAE que incomoda a la oposición,https://lavozdemaipu.cl/quiroz-boric-cae,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Lavozdemaipu,Instituto Nacional suspende clases presenciales tras revelarse que las amenazas de violencia fueron reiteradas,https://lavozdemaipu.cl/instituto-nacional-amenazas-clases-online,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Observador,Vecinos de zonas rurales de Quillota: “Hemos perdido trabajos porque la micro no pasa”,https://www.observador.cl/vecinos-de-zonas-rurales-de-quillota-hemos-perdido-trabajos-porque-la-micro-no-pasa,salud,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Atentos,Reponen medalla coleccionable de Gabriel Boric tras agotarse en horas,https://www.atentos.cl/reponen-medalla-coleccionable-de-gabriel-boric-tras-agotarse-en-horas,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Atentos,Chile envía 6 toneladas de ayuda humanitaria a Bolivia por crisis de abastecimiento,https://www.atentos.cl/chile-envia-6-toneladas-de-ayuda-humanitaria-a-bolivia-por-crisis-de-abastecimiento,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Atentos,Quiroz rebate a Boric por embargos del CAE: “No le gusta que se paguen las deudas”,https://www.atentos.cl/quiroz-rebate-a-boric-por-embargos-del-cae-no-le-gusta-que-se-paguen-las-deudas,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Atentos,Tohá responde a Quiroz por críticas al gobierno de Boric: “No tiene fundamento”,https://www.atentos.cl/toha-responde-a-quiroz-por-criticas-al-gobierno-de-boric-no-tiene-fundamento,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Atentos,Exministro Velasco critica impacto laboral de medidas del gobierno de Boric,https://www.atentos.cl/exministro-velasco-critica-impacto-laboral-de-medidas-del-gobierno-de-boric,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Diarioelcentro,Joven talquina y su novio australiano recorren Asia en bicicleta y ya suman 3.000 km,https://www.diarioelcentro.cl/2026/06/13/pareja-chileno-australiana-recorre-asia-en-bicicleta-y-ya-suma-3-000-km,internacional,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Diarioelcentro,"Senadora Beatriz Sánchez por embargos a deudores del CAE: “El gobierno persigue a la gente, pero le perdona a Cugat una deuda de 30 mil millones de pesos”",https://www.diarioelcentro.cl/2026/06/13/senadora-beatriz-sanchez-por-embargos-a-deudores-del-cae-el-gobierno-persigue-a-la-gente-pero-le-perdona-a-cugat-una-deuda-de-30-mil-millones-de-pesos,educacion,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Diarioelcentro,Voraz incendio destruye histórica ex Escuela Balmaceda en San Javier,https://www.diarioelcentro.cl/2026/06/13/voraz-incendio-destruye-historica-ex-escuela-balmaceda-en-san-javier,educacion,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elamaule,Irán enfría expectativas y posterga firma de acuerdo con Estados Unidos en medio de tensas negociaciones,https://www.elamaule.cl/noticia/politica/iran-enfria-expectativas-y-posterga-firma-de-acuerdo-con-estados-unidos-en-medio-de,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elamaule,Regiones Más Fuertes: autoridades regionales presentarán agenda de autonomía al Presidente Kast,https://www.elamaule.cl/noticia/politica/regiones-mas-fuertes-autoridades-regionales-presentaran-agenda-de-autonomia-al-pres,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elamaule,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elamaule.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elamaule,"Columna:""Modernizar la Alta Dirección Pública también implica hacer atractivo el servicio público""",https://www.elamaule.cl/noticia/alta-direccion-publica/columnamodernizar-la-alta-direccion-publica-tambien-implica-hacer-atr,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elrancaguino,Coro de Profesores de Rancagua cumple 76 años cantando la historia y el alma de una ciudad - El Rancagüino,https://www.elrancaguino.cl/2026/06/13/coro-de-profesores-de-rancagua-cumple-76-anos-cantando-la-historia-y-el-alma-de-una-ciudad,educacion,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elrancaguino,Influenza lidera circulación viral en el país. - El Rancagüino,https://www.elrancaguino.cl/2026/06/13/influenza-lidera-circulacion-viral-en-el-pais,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elrancahuaso,Irán enfría expectativas y posterga firma de acuerdo con Estados Unidos en medio de tensas negociaciones,https://www.elrancahuaso.cl/noticia/politica/iran-enfria-expectativas-y-posterga-firma-de-acuerdo-con-estados-unidos-en-medio-de,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elrancahuaso,Regiones Más Fuertes: autoridades regionales presentarán agenda de autonomía al Presidente Kast,https://www.elrancahuaso.cl/noticia/politica/regiones-mas-fuertes-autoridades-regionales-presentaran-agenda-de-autonomia-al-pres,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elrancahuaso,Influenza A desplaza al Rinovirus y crecen las consultas respiratorias en la red asistencial chilena,https://www.elrancahuaso.cl/noticia/adultos-mayores/influenza-desplaza-al-rinovirus-y-crecen-las-consultas-respiratorias-en-la-r,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elrancahuaso,"Columna:""Modernizar la Alta Dirección Pública también implica hacer atractivo el servicio público""",https://www.elrancahuaso.cl/noticia/alta-direccion-publica/columnamodernizar-la-alta-direccion-publica-tambien-implica-hacer-atr,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Eltipografo,Educación municipal de Pichilemu celebra avance clave con Certificación Ambiental Nivel Medio,https://eltipografo.cl/2026/06/educacion-municipal-de-pichilemu-celebra-avance-clave-con-certificacion-ambiental-nivel-medio,educacion,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Eltipografo,Jetour invita a vivir una experiencia automotriz este fin de semana en Machalí,https://eltipografo.cl/2026/06/jetour-invita-a-vivir-una-experiencia-automotriz-este-fin-de-semana-en-machali,general_informativo,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Eltipografo,Funk rancagüino en alza: Groovin estrena sencillo tras encender el Teatro Regional,https://eltipografo.cl/2026/06/funk-rancaguino-en-alza-groovin-estrena-sencillo-tras-encender-el-teatro-regional,cultura,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Eltipografo,Varela y la Masonería,https://eltipografo.cl/2026/06/varela-y-la-masoneria,educacion,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Eltipografo,Contraloría revela contratación de censistas con expulsión administrativa pendiente y antecedentes penales en Censo 2024,https://eltipografo.cl/2026/06/contraloria-revela-contratacion-de-censistas-con-expulsion-administrativa-pendiente-y-antecedentes-penales-en-censo-2024,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elurbanorural,Caso Cugat suma frente en Rancagua: municipio mantiene demanda contra la cadena por millonaria deuda de patentes impagas,https://elurbanorural.cl/caso-cugat-suma-frente-en-rancagua-municipio-mantiene-demanda-contra-la-cadena-por-millonaria-deuda-de-patentes-impagas,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elurbanorural,Subsecretario Montt lidera encuentro nacional enfocado en mejorar gestión de recursos y optimizar red asistencial,https://elurbanorural.cl/subsecretario-montt-lidera-encuentro-nacional-enfocado-en-mejorar-gestion-de-recursos-y-optimizar-red-asistencial,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elurbanorural,Párvulos ganadores de concurso que los llevará a la NASA también disfrutarán de Disney y Legoland en Estados Unidos,https://elurbanorural.cl/parvulos-ganadores-de-concurso-que-los-llevara-a-la-nasa-tambien-disfrutaran-de-disney-y-legoland-en-estados-unidos,educacion,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Elurbanorural,¿Sabía que la urgencia no atiende por orden de llegada?,https://elurbanorural.cl/sabia-que-la-urgencia-no-atiende-por-orden-de-llegada,salud,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Vlnradio,"Jordi Castell: ""Van a tener que sacar al subsecretario que se enamoró de un vedetto y dejó a la señora por el pololo""",https://www.vlnradio.cl/noticias/tendencias/espectaculos-y-tv/2026/06/13/jordi-castell-van-a-tener-que-sacar-al-subsecretario-que-se-enamoro-de-un-vedetto-y-dejo-a-la-senora-por-el-pololo,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Vlnradio,Exdirectora de Inteligencia de EE.UU. acusa a Biden de financiar y ocultar laboratorios biológicos en Ucrania,https://www.vlnradio.cl/noticias/internacional/2026/06/13/exdirectora-de-inteligencia-de-ee-uu-acusa-a-biden-de-financiar-y-ocultar-laboratorios-biologicos-en-ucrania,internacional,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Vlnradio,Perú cierra escrutinio al 100% a la espera de resolución de 1.550 observaciones,https://www.vlnradio.cl/noticias/internacional/2026/06/13/peru-cierra-escrutinio-al-100-a-la-espera-de-resolucion-de-1-550-observaciones,internacional,medium,good,none,informative_or_unknown_but_not_filler
2026-06-13,regiones,reg,Vlnradio,Devastador incendio consume histórico edificio municipal en San Javier,https://www.vlnradio.cl/noticias/nacional/region-del-maule/2026/06/13/devastador-incendio-consume-historico-edificio-municipal-en-san-javier,politica_pais_cronica,medium,good,none,informative_or_unknown_but_not_filler
